,Country,City,Customer Name,Order ID,Postal Code,Region,Row ID,State,Top N Customer Label,Order Date,Product ID_x,Ship Date,Ship Mode,Discount,Profit,Profit Ratio,Quantity,Sales,Product Name,Segment,Sub-Category,month,Total Sales,Discount Amount
9041,United States,Hollywood,Xylona Preis,CA-2011-114335,33021.0,South,9042,Florida,Other,2013-09-28,FUR-FU-10000277,2013-03-10 00:00:00,Standard Class,0.2,16.8544,0.05,4.0,337.088,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Consumer,Furnishings,9,421.36,84.27199999999999
9044,United States,Sunnyvale,Kalyca Meade,CA-2014-137463,94086.0,West,9045,California,Other,2016-12-16,OFF-BI-10003196,12/20/2016,Second Class,0.2,2.244,0.375,2.0,5.984,Accohide Poly Flexible Ring Binders,Corporate,Binders,12,7.48,1.4959999999999996
9052,United States,San Francisco,Damala Kotsonis,CA-2011-141838,94122.0,West,9053,California,Other,2013-03-26,OFF-BI-10003291,3/31/2013,Second Class,0.2,9.4284,0.3375,4.0,27.936,Wilson Jones Leather-Like Binders with DublLock Round Rings,Corporate,Binders,3,34.919999999999995,6.983999999999995
9053,United States,San Francisco,Damala Kotsonis,CA-2011-141838,94122.0,West,9054,California,Other,2013-03-26,TEC-PH-10004100,3/31/2013,Second Class,0.2,2.8784,0.1,2.0,28.784,Griffin GC17055 Auxiliary Audio Cable,Corporate,Phones,3,35.98,7.195999999999998
9056,United States,New York City,Emily Ducich,CA-2012-160227,10011.0,East,9057,New York,Other,2014-02-11,FUR-CH-10002073,2014-04-11 00:00:00,First Class,0.1,553.3902,0.211111111,11.0,2621.322,Hon Olson Stacker Chairs,Home Office,Chairs,2,2912.58,291.2579999999998
9058,United States,Los Angeles,Stewart Visinsky,CA-2012-149097,90045.0,West,9059,California,Other,2014-10-20,FUR-TA-10001086,10/24/2014,Standard Class,0.2,27.3582,0.075,3.0,364.776,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Consumer,Tables,10,455.97,91.19399999999996
9060,United States,San Diego,Chris Selesnick,CA-2012-136420,92024.0,West,9061,California,Other,2014-11-20,OFF-BI-10002854,11/21/2014,First Class,0.2,33.636,0.375,4.0,89.696,"Performers Binder/Pad Holder, Black",Corporate,Binders,11,112.12,22.423999999999992
9063,United States,Chicago,Bradley Drucker,US-2011-151015,60653.0,Central,9064,Illinois,Other,2013-10-14,OFF-PA-10002581,10/20/2013,Standard Class,0.2,100.685,0.3125,13.0,322.192,Xerox 1951,Consumer,Paper,10,402.74,80.548
9064,United States,Chicago,Bradley Drucker,US-2011-151015,60653.0,Central,9065,Illinois,Other,2013-10-14,OFF-BI-10000343,10/20/2013,Standard Class,0.8,0.0,0.0,3.0,2.946,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Consumer,Binders,10,14.730000000000004,11.784000000000004
9065,United States,Chicago,Bradley Drucker,US-2011-151015,60653.0,Central,9066,Illinois,Other,2013-10-14,OFF-PA-10001184,10/20/2013,Standard Class,0.2,6.9368,0.3625,4.0,19.136,Xerox 1903,Consumer,Paper,10,23.92,4.783999999999999
9068,United States,Des Moines,Becky Martin,CA-2013-106278,98198.0,West,9069,Washington,Top 20 Customers,2015-03-09,FUR-CH-10003061,2015-06-09 00:00:00,Second Class,0.2,0.0,0.0,3.0,215.976,"Global Leather Task Chair, Black",Consumer,Chairs,3,269.96999999999997,53.99399999999997
9070,United States,Philadelphia,Katrina Edelman,CA-2014-147550,19134.0,East,9071,Pennsylvania,Other,2016-04-12,FUR-FU-10001918,2016-05-12 00:00:00,First Class,0.2,2.6961,0.2375,3.0,11.352,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Corporate,Furnishings,4,14.19,2.837999999999999
9075,United States,Lakewood,Christy Brittain,US-2012-136259,44107.0,East,9076,Ohio,Other,2014-05-11,OFF-BI-10000773,2014-08-11 00:00:00,First Class,0.7,0.0,0.0,3.0,7.218,Insertable Tab Post Binder Dividers,Consumer,Binders,5,24.059999999999995,16.841999999999995
9076,United States,Lakewood,Christy Brittain,US-2012-136259,44107.0,East,9077,Ohio,Other,2014-05-11,OFF-SU-10004661,2014-08-11 00:00:00,First Class,0.2,2.04,0.075,4.0,27.2,Acme Titanium Bonded Scissors,Consumer,Supplies,5,34.0,6.800000000000001
9080,United States,Santa Ana,Ken Heidel,CA-2014-166898,92704.0,West,9081,California,Other,2016-11-09,TEC-PH-10002564,9/13/2016,Second Class,0.2,17.994,0.125,6.0,143.952,OtterBox Defender Series Case - Samsung Galaxy S4,Corporate,Phones,11,179.94,35.988
9085,United States,Los Angeles,Dianna Vittorini,CA-2013-126102,90049.0,West,9086,California,Other,2015-11-09,OFF-BI-10004318,9/13/2015,Second Class,0.2,89.9548,0.325,2.0,276.784,Ibico EB-19 Dual Function Manual Binding System,Consumer,Binders,11,345.97999999999996,69.19599999999997
9086,United States,Houston,Lisa Ryan,CA-2013-143406,77041.0,Central,9087,Texas,Other,2015-09-27,OFF-AP-10001564,2015-01-10 00:00:00,Standard Class,0.8,0.0,0.0,2.0,93.032,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Corporate,Appliances,9,465.1600000000001,372.1280000000001
9087,United States,Houston,Lisa Ryan,CA-2013-143406,77041.0,Central,9088,Texas,Other,2015-09-27,FUR-CH-10000513,2015-01-10 00:00:00,Standard Class,0.3,0.0,0.0,5.0,454.965,High-Back Leather Manager's Chair,Corporate,Chairs,9,649.95,194.98500000000007
9088,United States,Cary,Rick Reed,CA-2012-150308,27511.0,South,9089,North Carolina,Other,2014-12-15,TEC-PH-10001433,12/20/2014,Standard Class,0.2,21.5397,0.0875,3.0,246.168,Cisco Small Business SPA 502G VoIP phone,Corporate,Phones,12,307.71,61.54199999999997
9089,United States,Springfield,Troy Staebel,CA-2013-131093,45503.0,East,9090,Ohio,Other,2015-09-18,OFF-ST-10002790,9/21/2015,Second Class,0.2,0.0,0.0,5.0,295.4,Safco Industrial Shelving,Consumer,Storage,9,369.24999999999994,73.84999999999997
9091,United States,Troy,Dorothy Wardle,CA-2012-162950,45373.0,East,9092,Ohio,Other,2014-06-28,OFF-PA-10003177,2014-03-07 00:00:00,Second Class,0.2,5.4432,0.35,3.0,15.552,Xerox 1999,Corporate,Paper,6,19.44,3.887999999999998
9092,United States,Troy,Dorothy Wardle,CA-2012-162950,45373.0,East,9093,Ohio,Other,2014-06-28,FUR-BO-10001918,2014-03-07 00:00:00,Second Class,0.5,0.0,0.0,6.0,482.94,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",Corporate,Bookcases,6,965.88,482.94
9098,United States,Dallas,Matthew Grinstein,CA-2014-152933,75081.0,Central,9099,Texas,Other,2016-12-10,TEC-PH-10002085,10/16/2016,Standard Class,0.2,27.7158,0.075,7.0,369.544,Clarity 53712,Home Office,Phones,12,461.9299999999999,92.38599999999995
9099,United States,Dallas,Matthew Grinstein,CA-2014-152933,75081.0,Central,9100,Texas,Other,2016-12-10,OFF-PA-10001934,10/16/2016,Standard Class,0.2,3.7584,0.3625,2.0,10.368,Xerox 1993,Home Office,Paper,12,12.96,2.5919999999999987
9100,United States,Dallas,Matthew Grinstein,CA-2014-152933,75081.0,Central,9101,Texas,Other,2016-12-10,TEC-AC-10003033,10/16/2016,Standard Class,0.2,128.6805,0.1625,3.0,791.88,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Home Office,Accessories,12,989.85,197.9699999999999
9101,United States,Houston,Adrian Barton,CA-2012-163181,77041.0,Central,9102,Texas,Top 20 Customers,2014-07-11,OFF-AR-10001683,2014-12-11 00:00:00,Standard Class,0.2,5.319,0.225,3.0,23.64,Lumber Crayons,Consumer,Art,7,29.55,5.91
9102,United States,Houston,Adrian Barton,CA-2012-163181,77041.0,Central,9103,Texas,Top 20 Customers,2014-07-11,OFF-ST-10001713,2014-12-11 00:00:00,Standard Class,0.2,0.0,0.0,2.0,84.784,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Consumer,Storage,7,105.98,21.196
9103,United States,Houston,Adrian Barton,CA-2012-163181,77041.0,Central,9104,Texas,Top 20 Customers,2014-07-11,FUR-FU-10000193,2014-12-11 00:00:00,Standard Class,0.6,0.0,0.0,5.0,64.96,Tenex Chairmats For Use with Hard Floors,Consumer,Furnishings,7,162.39999999999998,97.43999999999998
9104,United States,Houston,Adrian Barton,CA-2012-163181,77041.0,Central,9105,Texas,Top 20 Customers,2014-07-11,OFF-BI-10000474,2014-12-11 00:00:00,Standard Class,0.8,0.0,0.0,10.0,32.06,Avery Recycled Flexi-View Covers for Binding Systems,Consumer,Binders,7,160.30000000000004,128.24000000000004
9105,United States,Houston,Adrian Barton,CA-2012-163181,77041.0,Central,9106,Texas,Top 20 Customers,2014-07-11,OFF-ST-10000129,2014-12-11 00:00:00,Standard Class,0.2,0.0,0.0,2.0,177.648,Fellowes Recycled Storage Drawers,Consumer,Storage,7,222.05999999999997,44.41199999999998
9106,United States,Houston,Adrian Barton,CA-2012-163181,77041.0,Central,9107,Texas,Top 20 Customers,2014-07-11,TEC-MA-10001016,2014-12-11 00:00:00,Standard Class,0.4,33.5895,0.116666667,3.0,287.91,Canon PC170 Desktop Personal Copier,Consumer,Machines,7,479.8500000000001,191.94000000000003
9107,United States,Haltom City,Muhammed MacIntyre,CA-2012-132941,76117.0,Central,9108,Texas,Other,2014-05-25,OFF-SU-10002557,5/28/2014,First Class,0.2,1.6776,0.075,2.0,22.368,Fiskars Spring-Action Scissors,Corporate,Supplies,5,27.959999999999997,5.591999999999999
9108,United States,Haltom City,Muhammed MacIntyre,CA-2012-132941,76117.0,Central,9109,Texas,Other,2014-05-25,OFF-PA-10002160,5/28/2014,First Class,0.2,11.7334,0.3625,7.0,32.368,Xerox 1978,Corporate,Paper,5,40.46,8.091999999999999
9109,United States,Haltom City,Muhammed MacIntyre,CA-2012-132941,76117.0,Central,9110,Texas,Other,2014-05-25,TEC-AC-10003095,5/28/2014,First Class,0.2,36.3972,0.175,2.0,207.984,Logitech G35 7.1-Channel Surround Sound Headset,Corporate,Accessories,5,259.98,51.99600000000001
9114,United States,Los Angeles,Erica Bern,CA-2013-135461,90049.0,West,9115,California,Other,2015-07-02,TEC-PH-10004094,2015-10-02 00:00:00,Second Class,0.2,38.9975,0.0625,5.0,623.96,Motorola L703CM,Corporate,Phones,7,779.95,155.99
9115,United States,Philadelphia,Neola Schneider,CA-2014-153045,19140.0,East,9116,Pennsylvania,Other,2016-01-20,TEC-PH-10001817,1/25/2016,Second Class,0.4,0.0,0.0,2.0,429.6,Wilson Electronics DB Pro Signal Booster,Consumer,Phones,1,716.0000000000001,286.4000000000001
9116,United States,Philadelphia,Neola Schneider,CA-2014-153045,19140.0,East,9117,Pennsylvania,Other,2016-01-20,FUR-FU-10002759,1/25/2016,Second Class,0.2,6.3936,0.2,2.0,31.968,12-1/2 Diameter Round Wall Clock,Consumer,Furnishings,1,39.96,7.992000000000001
9117,United States,Philadelphia,Neola Schneider,CA-2014-153045,19140.0,East,9118,Pennsylvania,Other,2016-01-20,FUR-CH-10000309,1/25/2016,Second Class,0.3,0.0,0.0,3.0,887.271,Global Comet Stacking Arm Chair,Consumer,Chairs,1,1267.53,380.259
9118,United States,Philadelphia,Neola Schneider,CA-2014-153045,19140.0,East,9119,Pennsylvania,Other,2016-01-20,OFF-PA-10003673,1/25/2016,Second Class,0.2,7.0512,0.325,4.0,21.696,Strathmore Photo Mount Cards,Consumer,Paper,1,27.12,5.4239999999999995
9123,United States,Philadelphia,Eric Hoffmann,US-2013-158288,19120.0,East,9124,Pennsylvania,Other,2015-11-27,OFF-BI-10003364,11/29/2015,Second Class,0.7,0.0,0.0,9.0,78.759,Binding Machine Supplies,Consumer,Binders,11,262.53,183.77099999999996
9124,United States,Houston,Matt Abelman,CA-2013-128916,77070.0,Central,9125,Texas,Other,2015-08-19,FUR-FU-10001940,8/21/2015,Second Class,0.6,0.0,0.0,3.0,9.552,Staple-based wall hangings,Home Office,Furnishings,8,23.88,14.328
9125,United States,Houston,Matt Abelman,CA-2013-128916,77070.0,Central,9126,Texas,Other,2015-08-19,FUR-FU-10000320,8/21/2015,Second Class,0.6,0.0,0.0,4.0,5.344,OIC Stacking Trays,Home Office,Furnishings,8,13.36,8.015999999999998
9127,United States,Houston,Jeremy Lonsdale,CA-2014-112473,77070.0,Central,9128,Texas,Other,2016-05-25,OFF-ST-10002182,2016-01-06 00:00:00,Standard Class,0.2,0.0,0.0,3.0,50.136,"Iris 3-Drawer Stacking Bin, Black",Consumer,Storage,5,62.67,12.534
9128,United States,Redmond,Aaron Smayling,US-2014-147655,97756.0,West,9129,Oregon,Other,2016-04-09,OFF-BI-10002931,2016-05-09 00:00:00,First Class,0.7,0.0,0.0,7.0,88.074,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Corporate,Binders,4,293.5799999999999,205.50599999999991
9129,United States,Cleveland,Dan Campbell,CA-2013-130911,44105.0,East,9130,Ohio,Other,2015-03-25,FUR-BO-10004357,3/27/2015,Second Class,0.5,0.0,0.0,3.0,301.47,O'Sullivan Living Dimensions 3-Shelf Bookcases,Consumer,Bookcases,3,602.94,301.47
9130,United States,Cleveland,Dan Campbell,CA-2013-130911,44105.0,East,9131,Ohio,Other,2015-03-25,OFF-AR-10000475,3/27/2015,Second Class,0.2,1.6324,0.0875,2.0,18.656,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",Consumer,Art,3,23.319999999999997,4.663999999999998
9133,United States,San Diego,Rick Huthwaite,CA-2012-157805,92037.0,West,9134,California,Other,2014-08-31,TEC-PH-10004447,2014-04-09 00:00:00,Standard Class,0.2,41.697,0.075,5.0,555.96,Toshiba IPT2010-SD IP Telephone,Home Office,Phones,8,694.95,138.99
9134,United States,Wilson,Thomas Boland,CA-2013-124254,27893.0,South,9135,North Carolina,Other,2015-04-13,OFF-ST-10001469,4/18/2015,Standard Class,0.2,0.0,0.0,3.0,129.552,Fellowes Bankers Box Recycled Super Stor/Drawer,Corporate,Storage,4,161.93999999999997,32.38799999999998
9135,United States,Wilson,Thomas Boland,CA-2013-124254,27893.0,South,9136,North Carolina,Other,2015-04-13,OFF-ST-10000060,4/18/2015,Standard Class,0.2,0.0,0.0,1.0,51.984,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Corporate,Storage,4,64.98,12.996000000000002
9136,United States,Wilson,Thomas Boland,CA-2013-124254,27893.0,South,9137,North Carolina,Other,2015-04-13,OFF-PA-10000807,4/18/2015,Standard Class,0.2,3.4668,0.3375,3.0,10.272,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Corporate,Paper,4,12.84,2.5679999999999996
9137,United States,Saint Petersburg,Eric Barreto,CA-2011-123400,33710.0,South,9138,Florida,Other,2013-02-02,OFF-BI-10000666,2013-09-02 00:00:00,Standard Class,0.7,0.0,0.0,2.0,18.336,Surelock Post Binders,Consumer,Binders,2,61.11999999999998,42.783999999999985
9138,United States,Saint Petersburg,Eric Barreto,CA-2011-123400,33710.0,South,9139,Florida,Other,2013-02-02,TEC-PH-10002890,2013-09-02 00:00:00,Standard Class,0.2,13.572,0.075,5.0,180.96,AT&T 17929 Lendline Telephone,Consumer,Phones,2,226.2,45.23999999999998
9139,United States,Buffalo Grove,Bryan Mills,CA-2011-106971,60089.0,Central,9140,Illinois,Other,2013-02-09,TEC-AC-10000844,2013-08-09 00:00:00,Standard Class,0.2,95.1888,0.2,7.0,475.944,Logitech Gaming G510s - Keyboard,Consumer,Accessories,2,594.93,118.98599999999992
9142,United States,Las Vegas,Rick Duston,US-2014-166688,89115.0,West,9143,Nevada,Other,2016-05-20,OFF-BI-10004040,5/26/2016,Standard Class,0.2,3.0044,0.3625,2.0,8.288,Wilson Jones Impact Binders,Consumer,Binders,5,10.36,2.071999999999999
9143,United States,Las Vegas,Rick Duston,US-2014-166688,89115.0,West,9144,Nevada,Other,2016-05-20,TEC-PH-10004094,5/26/2016,Standard Class,0.2,70.1955,0.0625,9.0,1123.128,Motorola L703CM,Consumer,Phones,5,1403.91,280.7819999999999
9145,United States,Naperville,Theone Pippenger,CA-2012-126970,60540.0,Central,9146,Illinois,Other,2014-09-20,OFF-BI-10000138,9/24/2014,Standard Class,0.8,0.0,0.0,3.0,2.808,Acco Translucent Poly Ring Binders,Consumer,Binders,9,14.040000000000004,11.232000000000005
9150,United States,Detroit,Quincy Jones,US-2011-157070,48234.0,Central,9151,Michigan,Other,2013-01-06,OFF-AP-10004859,2013-06-06 00:00:00,Standard Class,0.1,12.376,0.188888889,5.0,65.52,Acco 6 Outlet Guardian Premium Surge Suppressor,Corporate,Appliances,1,72.8,7.280000000000001
9151,United States,Avondale,Kunst Miller,US-2012-106873,85323.0,West,9152,Arizona,Other,2014-09-24,OFF-AR-10003179,9/29/2014,Second Class,0.2,2.3686,0.1625,2.0,14.576,Dixon Ticonderoga Core-Lock Colored Pencils,Consumer,Art,9,18.22,3.6439999999999984
9152,United States,Avondale,Kunst Miller,US-2012-106873,85323.0,West,9153,Arizona,Other,2014-09-24,TEC-AC-10002345,9/29/2014,Second Class,0.2,1.45,0.0625,2.0,23.2,HP Standard 104 key PS/2 Keyboard,Consumer,Accessories,9,28.999999999999996,5.799999999999997
9153,United States,Avondale,Kunst Miller,US-2012-106873,85323.0,West,9154,Arizona,Other,2014-09-24,OFF-AR-10001246,9/29/2014,Second Class,0.2,1.8522,0.1125,7.0,16.464,Newell 317,Consumer,Art,9,20.58,4.116
9154,United States,Philadelphia,Khloe Miller,CA-2013-132990,19140.0,East,9155,Pennsylvania,Other,2015-02-08,FUR-FU-10004864,2015-04-08 00:00:00,Second Class,0.2,3.1382,0.1625,2.0,19.312,Eldon 500 Class Desk Accessories,Consumer,Furnishings,2,24.14,4.827999999999999
9159,United States,Hendersonville,Gary Hansen,CA-2013-118934,37075.0,South,9160,Tennessee,Other,2015-10-08,OFF-BI-10003314,8/15/2015,Standard Class,0.7,0.0,0.0,3.0,4.338,Tuff Stuff Recycled Round Ring Binders,Home Office,Binders,10,14.459999999999996,10.121999999999996
9160,United States,Hendersonville,Gary Hansen,CA-2013-118934,37075.0,South,9161,Tennessee,Other,2015-10-08,OFF-BI-10004465,8/15/2015,Standard Class,0.7,0.0,0.0,5.0,11.88,Avery Durable Slant Ring Binders,Home Office,Binders,10,39.599999999999994,27.71999999999999
9163,United States,Chicago,Maureen Gnade,CA-2012-164007,60610.0,Central,9164,Illinois,Other,2014-08-06,TEC-AC-10003433,2014-12-06 00:00:00,Standard Class,0.2,0.7425,0.3125,3.0,2.376,Maxell 4.7GB DVD+R 5/Pack,Consumer,Accessories,8,2.97,0.5939999999999999
9164,United States,Chicago,Maureen Gnade,CA-2012-164007,60610.0,Central,9165,Illinois,Other,2014-08-06,OFF-AP-10003849,2014-12-06 00:00:00,Standard Class,0.8,0.0,0.0,2.0,143.128,Hoover Shoulder Vac Commercial Portable Vacuum,Consumer,Appliances,8,715.6400000000001,572.5120000000002
9165,United States,San Diego,Max Jones,CA-2013-100300,92037.0,West,9166,California,Other,2015-06-25,TEC-MA-10000984,6/27/2015,Second Class,0.2,503.64,0.1125,4.0,4476.8,Okidata MB760 Printer,Consumer,Machines,6,5596.0,1119.1999999999998
9174,United States,Kent,Sarah Brown,CA-2014-119424,98031.0,West,9175,Washington,Other,2016-12-06,TEC-PH-10002564,6/14/2016,Second Class,0.2,8.997,0.125,3.0,71.976,OtterBox Defender Series Case - Samsung Galaxy S4,Consumer,Phones,12,89.97,17.994
9176,United States,Nashville,Corey Catlett,CA-2013-118178,37211.0,South,9177,Tennessee,Other,2015-03-20,OFF-BI-10001153,3/25/2015,Standard Class,0.7,0.0,0.0,3.0,31.086,Ibico Recycled Grain-Textured Covers,Corporate,Binders,3,103.61999999999998,72.53399999999998
9179,United States,Westminster,Jeremy Lonsdale,CA-2014-156776,92683.0,West,9180,California,Other,2016-07-08,TEC-PH-10002415,2016-11-08 00:00:00,Standard Class,0.2,44.2425,0.0625,3.0,707.88,Polycom VoiceStation 500 Conference phone,Consumer,Phones,7,884.8499999999999,176.9699999999999
9180,United States,Westminster,Jeremy Lonsdale,CA-2014-156776,92683.0,West,9181,California,Other,2016-07-08,OFF-BI-10003355,2016-11-08 00:00:00,Standard Class,0.2,4.1832,0.35,3.0,11.952,Cardinal Holdit Business Card Pockets,Consumer,Binders,7,14.94,2.9879999999999995
9181,United States,Westminster,Jeremy Lonsdale,CA-2014-156776,92683.0,West,9182,California,Other,2016-07-08,OFF-BI-10000216,2016-11-08 00:00:00,Standard Class,0.2,11.673,0.375,3.0,31.128,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Consumer,Binders,7,38.91,7.7819999999999965
9185,United States,Westminster,Jeremy Lonsdale,CA-2014-156776,92683.0,West,9186,California,Other,2016-07-08,FUR-CH-10002317,2016-11-08 00:00:00,Standard Class,0.2,25.898,0.125,1.0,207.184,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Consumer,Chairs,7,258.97999999999996,51.79599999999997
9187,United States,Allentown,Sean Miller,US-2012-130512,18103.0,East,9188,Pennsylvania,Top 20 Customers,2014-08-21,OFF-SU-10001935,8/25/2014,Standard Class,0.2,0.0,0.0,2.0,3.488,Staple remover,Home Office,Supplies,8,4.359999999999999,0.8719999999999994
9188,United States,Allentown,Sean Miller,US-2012-130512,18103.0,East,9189,Pennsylvania,Top 20 Customers,2014-08-21,TEC-AC-10000290,8/25/2014,Standard Class,0.2,3.8024,0.175,4.0,21.728,Sabrent 4-Port USB 2.0 Hub,Home Office,Accessories,8,27.16,5.431999999999999
9189,United States,Allentown,Sean Miller,US-2012-130512,18103.0,East,9190,Pennsylvania,Top 20 Customers,2014-08-21,OFF-ST-10002574,8/25/2014,Standard Class,0.2,0.0,0.0,6.0,663.072,"SAFCO Commercial Wire Shelving, Black",Home Office,Storage,8,828.8399999999999,165.76799999999992
9190,United States,Allentown,Sean Miller,US-2012-130512,18103.0,East,9191,Pennsylvania,Top 20 Customers,2014-08-21,OFF-BI-10004519,8/25/2014,Standard Class,0.7,0.0,0.0,2.0,99.588,GBC DocuBind P100 Manual Binding Machine,Home Office,Binders,8,331.9599999999999,232.37199999999993
9191,United States,Allentown,Sean Miller,US-2012-130512,18103.0,East,9192,Pennsylvania,Top 20 Customers,2014-08-21,OFF-PA-10003625,8/25/2014,Standard Class,0.2,15.49,0.3125,2.0,49.568,Xerox 1979,Home Office,Paper,8,61.959999999999994,12.391999999999996
9192,United States,San Antonio,Barry Blumstein,CA-2012-141810,78207.0,Central,9193,Texas,Other,2014-02-11,OFF-BI-10001524,2014-07-11 00:00:00,Standard Class,0.8,0.0,0.0,7.0,29.372,GBC Premium Transparent Covers with Diagonal Lined Pattern,Corporate,Binders,2,146.86000000000004,117.48800000000004
9193,United States,San Antonio,Barry Blumstein,CA-2012-141810,78207.0,Central,9194,Texas,Other,2014-02-11,TEC-PH-10002200,2014-07-11 00:00:00,Standard Class,0.2,38.7792,0.1125,2.0,344.704,Aastra 6757i CT Wireless VoIP phone,Corporate,Phones,2,430.88,86.17599999999999
9194,United States,Avondale,Philip Brown,CA-2011-146843,85323.0,West,9195,Arizona,Other,2013-11-30,OFF-SU-10001664,2013-06-12 00:00:00,Standard Class,0.2,3.5994,0.075,7.0,47.992,Acme Office Executive Series Stainless Steel Trimmers,Consumer,Supplies,11,59.989999999999995,11.997999999999998
9195,United States,Avondale,Philip Brown,CA-2011-146843,85323.0,West,9196,Arizona,Other,2013-11-30,TEC-AC-10002550,2013-06-12 00:00:00,Standard Class,0.2,0.0,0.0,4.0,102.24,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",Consumer,Accessories,11,127.79999999999998,25.559999999999988
9197,United States,San Jose,Greg Matthias,CA-2011-103310,95123.0,West,9198,California,Other,2013-10-05,TEC-PH-10001817,5/15/2013,Standard Class,0.2,125.3,0.0875,5.0,1432.0,Wilson Electronics DB Pro Signal Booster,Consumer,Phones,10,1790.0,358.0
9199,United States,San Jose,Greg Matthias,CA-2011-103310,95123.0,West,9200,California,Other,2013-10-05,FUR-CH-10002320,5/15/2013,Standard Class,0.2,32.098,0.125,1.0,256.784,Hon Pagoda Stacking Chairs,Consumer,Chairs,10,320.97999999999996,64.19599999999997
9202,United States,New York City,Edward Hooks,CA-2013-153836,10011.0,East,9203,New York,Top 20 Customers,2015-10-31,OFF-BI-10004817,2015-04-11 00:00:00,Standard Class,0.2,10.0632,0.35,3.0,28.752,GBC Personal VeloBind Strips,Corporate,Binders,10,35.94,7.187999999999999
9207,United States,Bloomington,Adrian Barton,CA-2014-140781,61701.0,Central,9208,Illinois,Top 20 Customers,2016-03-08,TEC-AC-10000682,2016-07-08 00:00:00,Standard Class,0.2,7.4655,0.1875,3.0,39.816,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Consumer,Accessories,3,49.77,9.954
9214,United States,Philadelphia,Barbara Fisher,US-2014-120908,19120.0,East,9215,Pennsylvania,Other,2016-09-30,OFF-LA-10004677,2016-02-10 00:00:00,First Class,0.2,6.9741,0.3375,7.0,20.664,Self-Adhesive Address Labels for Typewriters with Dispenser Box,Corporate,Labels,9,25.83,5.166
9216,United States,Odessa,Jason Gross,CA-2014-103765,79762.0,Central,9217,Texas,Other,2016-11-24,OFF-AP-10002311,11/30/2016,Standard Class,0.8,0.0,0.0,1.0,13.762,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Corporate,Appliances,11,68.81000000000002,55.048000000000016
9218,United States,Philadelphia,Joni Wasserman,US-2012-164238,19120.0,East,9219,Pennsylvania,Other,2014-08-16,OFF-ST-10002352,8/20/2014,Standard Class,0.2,3.3516,0.075,7.0,44.688,Iris Project Case,Consumer,Storage,8,55.86,11.171999999999995
9219,United States,Philadelphia,Joni Wasserman,US-2012-164238,19120.0,East,9220,Pennsylvania,Other,2014-08-16,FUR-BO-10000780,8/20/2014,Standard Class,0.5,0.0,0.0,3.0,301.47,O'Sullivan Plantations 2-Door Library in Landvery Oak,Consumer,Bookcases,8,602.94,301.47
9223,United States,Bryan,Frank Merwin,CA-2014-121160,77803.0,Central,9224,Texas,Other,2016-04-11,OFF-BI-10001308,2016-04-11 00:00:00,Same Day,0.8,0.0,0.0,6.0,7.536,GBC Standard Plastic Binding Systems' Combs,Home Office,Binders,4,37.68000000000001,30.144000000000005
9224,United States,Bryan,Frank Merwin,CA-2014-121160,77803.0,Central,9225,Texas,Other,2016-04-11,OFF-BI-10003094,2016-04-11 00:00:00,Same Day,0.8,0.0,0.0,2.0,1.408,Self-Adhesive Ring Binder Labels,Home Office,Binders,4,7.040000000000001,5.6320000000000014
9225,United States,Bryan,Frank Merwin,CA-2014-121160,77803.0,Central,9226,Texas,Other,2016-04-11,OFF-BI-10004040,2016-04-11 00:00:00,Same Day,0.8,0.0,0.0,4.0,4.144,Wilson Jones Impact Binders,Home Office,Binders,4,20.72000000000001,16.576000000000008
9226,United States,Bryan,Frank Merwin,CA-2014-121160,77803.0,Central,9227,Texas,Other,2016-04-11,OFF-ST-10002485,2016-04-11 00:00:00,Same Day,0.2,0.0,0.0,3.0,52.752,Rogers Deluxe File Chest,Home Office,Storage,4,65.94,13.187999999999995
9229,United States,Los Angeles,Tracy Blumstein,CA-2014-133718,90045.0,West,9230,California,Other,2016-07-23,OFF-BI-10003429,7/26/2016,First Class,0.2,5.5071,0.3625,3.0,15.192,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Consumer,Binders,7,18.99,3.7979999999999983
