,Country,City,Customer Name,Order ID,Postal Code,Region,Row ID,State,Top N Customer Label,Order Date,Product ID_x,Ship Date,Ship Mode,Discount,Profit,Profit Ratio,Quantity,Sales,Product Name,Segment,Sub-Category,month,Total Sales,Discount Amount
8424,United States,Lakewood,Nora Paige,CA-2014-150091,8701.0,East,8425,New Jersey,Other,2016-12-10,FUR-BO-10003404,10/16/2016,Standard Class,0.0,129.294,0.06,5.0,2154.9,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",Consumer,Bookcases,12,2154.9,0.0
8427,United States,Roseville,Dan Campbell,CA-2014-167017,48066.0,Central,8428,Michigan,Other,2016-11-23,OFF-SU-10001935,11/25/2016,First Class,0.0,0.1744,0.04,2.0,4.36,Staple remover,Consumer,Supplies,11,4.36,0.0
8430,United States,Apple Valley,Nat Carroll,US-2011-113124,55124.0,Central,8431,Minnesota,Other,2013-03-30,OFF-ST-10001511,2013-05-04 00:00:00,Standard Class,0.0,6.465,0.05,2.0,129.3,Space Solutions Commercial Steel Shelving,Consumer,Storage,3,129.3,0.0
8431,United States,Baltimore,Kean Nguyen,CA-2014-155621,21215.0,East,8432,Maryland,Other,2016-08-11,FUR-FU-10003535,11/13/2016,Standard Class,0.0,112.422,0.41,10.0,274.2,Howard Miller Distant Time Traveler Alarm Clock,Corporate,Furnishings,8,274.2,0.0
8446,United States,Cranston,Adam Hart,CA-2014-125451,2920.0,East,8447,Rhode Island,Other,2016-10-23,FUR-FU-10004963,10/24/2016,First Class,0.0,14.7,0.42,4.0,35.0,"Eldon 400 Class Desk Accessories, Black Carbon",Corporate,Furnishings,10,35.0,0.0
8447,United States,Cranston,Adam Hart,CA-2014-125451,2920.0,East,8448,Rhode Island,Other,2016-10-23,FUR-FU-10000277,10/24/2016,First Class,0.0,50.5632,0.24,2.0,210.68,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Corporate,Furnishings,10,210.68,0.0
8449,United States,Cranston,Adam Hart,CA-2014-125451,2920.0,East,8450,Rhode Island,Other,2016-10-23,OFF-PA-10003724,10/24/2016,First Class,0.0,21.2856,0.49,8.0,43.44,"Wirebound Message Book, 4 per Page",Corporate,Paper,10,43.44,0.0
8450,United States,Cranston,Adam Hart,CA-2014-125451,2920.0,East,8451,Rhode Island,Other,2016-10-23,OFF-AP-10002906,10/24/2016,First Class,0.0,0.666,0.3,1.0,2.22,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Corporate,Appliances,10,2.22,0.0
8460,United States,Bristol,Annie Thurman,CA-2011-146500,6010.0,East,8461,Connecticut,Other,2013-08-30,OFF-BI-10002432,2013-04-09 00:00:00,Standard Class,0.0,11.891,0.47,5.0,25.3,Wilson Jones Standard D-Ring Binders,Consumer,Binders,8,25.3,0.0
8461,United States,Bristol,Annie Thurman,CA-2011-146500,6010.0,East,8462,Connecticut,Other,2013-08-30,OFF-ST-10000563,2013-04-09 00:00:00,Standard Class,0.0,9.594,0.1,3.0,95.94,Fellowes Bankers Box Stor/Drawer Steel Plus,Consumer,Storage,8,95.94,0.0
8462,United States,Holland,John Huston,CA-2012-169537,49423.0,Central,8463,Michigan,Other,2014-03-09,OFF-LA-10001982,2014-07-09 00:00:00,Second Class,0.0,3.6,0.48,2.0,7.5,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Consumer,Labels,3,7.5,0.0
8465,United States,New York City,Mick Crebagga,CA-2012-116512,10024.0,East,8466,New York,Other,2014-09-04,OFF-ST-10001505,4/14/2014,Standard Class,0.0,3.0498,0.17,3.0,17.94,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Consumer,Storage,9,17.94,0.0
8466,United States,Norwich,Ivan Gibson,CA-2012-101000,6360.0,East,8467,Connecticut,Other,2014-09-04,OFF-AP-10000179,4/14/2014,Standard Class,0.0,144.3546,0.39,3.0,370.14,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,Consumer,Appliances,9,370.14,0.0
8468,United States,Noblesville,Alejandro Savely,US-2013-164196,46060.0,Central,8469,Indiana,Other,2015-12-11,FUR-TA-10001950,11/18/2015,Standard Class,0.0,241.1046,0.09,6.0,2678.94,Balt Solid Wood Round Tables,Corporate,Tables,12,2678.94,0.0
8477,United States,New York City,Barry Französisch,CA-2012-145758,10024.0,East,8478,New York,Other,2014-10-30,TEC-MA-10004552,10/30/2014,Same Day,0.0,269.308,0.26,4.0,1035.8,Star Micronics TSP100 TSP143LAN Receipt Printer,Corporate,Machines,10,1035.8,0.0
8478,United States,San Francisco,Tonja Turnell,CA-2014-158736,94110.0,West,8479,California,Other,2016-12-18,OFF-AR-10002578,12/24/2016,Standard Class,0.0,1.6704,0.29,2.0,5.76,Newell 335,Home Office,Art,12,5.76,0.0
8479,United States,Los Angeles,Scot Wooten,US-2013-119270,90036.0,West,8480,California,Other,2015-03-13,OFF-PA-10004022,3/17/2015,Standard Class,0.0,8.991,0.45,2.0,19.98,Hammermill Color Copier Paper (28Lb. and 96 Bright),Consumer,Paper,3,19.98,0.0
8480,United States,Omaha,Patrick Gardner,CA-2011-109890,68104.0,Central,8481,Nebraska,Other,2013-07-21,TEC-PH-10004100,7/27/2013,Standard Class,0.0,10.0744,0.28,2.0,35.98,Griffin GC17055 Auxiliary Audio Cable,Consumer,Phones,7,35.98,0.0
8482,United States,New York City,Don Jones,US-2014-118535,10024.0,East,8483,New York,Other,2016-12-02,OFF-LA-10001297,2/16/2016,Standard Class,0.0,9.936,0.48,2.0,20.7,Avery 473,Corporate,Labels,12,20.7,0.0
8483,United States,Grand Rapids,Edward Nazzal,CA-2013-126284,49505.0,Central,8484,Michigan,Other,2015-09-21,OFF-BI-10004828,9/25/2015,Standard Class,0.0,41.013,0.49,5.0,83.7,GBC Poly Designer Binding Covers,Consumer,Binders,9,83.7,0.0
8484,United States,Seattle,Philip Brown,CA-2014-142391,98115.0,West,8485,Washington,Other,2016-09-24,FUR-FU-10002759,9/24/2016,Same Day,0.0,71.928,0.36,10.0,199.8,12-1/2 Diameter Round Wall Clock,Consumer,Furnishings,9,199.8,0.0
8485,United States,Fresno,Brendan Dodson,CA-2014-124716,93727.0,West,8486,California,Other,2016-03-27,OFF-PA-10000740,3/31/2016,Standard Class,0.0,21.0128,0.46,2.0,45.68,Xerox 1982,Home Office,Paper,3,45.68,0.0
8486,United States,Fresno,Brendan Dodson,CA-2014-124716,93727.0,West,8487,California,Other,2016-03-27,OFF-PA-10001144,3/31/2016,Standard Class,0.0,53.2608,0.48,2.0,110.96,Xerox 1913,Home Office,Paper,3,110.96,0.0
8487,United States,Fresno,Brendan Dodson,CA-2014-124716,93727.0,West,8488,California,Other,2016-03-27,OFF-PA-10000859,3/31/2016,Standard Class,0.0,5.97,0.5,3.0,11.94,Unpadded Memo Slips,Home Office,Paper,3,11.94,0.0
8488,United States,Arlington,Sanjit Engle,CA-2013-158841,22204.0,South,8489,Virginia,Top 20 Customers,2015-02-02,TEC-MA-10001127,2015-04-02 00:00:00,Second Class,0.0,2799.984,0.32,5.0,8749.95,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",Consumer,Machines,2,8749.95,0.0
8489,United States,Arlington,Sanjit Engle,CA-2013-158841,22204.0,South,8490,Virginia,Top 20 Customers,2015-02-02,OFF-BI-10002557,2015-04-02 00:00:00,Second Class,0.0,18.2,0.5,8.0,36.4,Presstex Flexible Ring Binders,Consumer,Binders,2,36.4,0.0
8490,United States,Arlington,Sanjit Engle,CA-2013-158841,22204.0,South,8491,Virginia,Top 20 Customers,2015-02-02,FUR-FU-10001731,2015-04-02 00:00:00,Second Class,0.0,7.1022,0.38,7.0,18.69,Acrylic Self-Standing Desk Frames,Consumer,Furnishings,2,18.69,0.0
8491,United States,Los Angeles,Annie Thurman,CA-2014-106824,90049.0,West,8492,California,Other,2016-07-07,OFF-FA-10001135,2016-11-07 00:00:00,Standard Class,0.0,0.1188,0.02,3.0,5.94,"Brites Rubber Bands, 1 1/2 oz. Box",Consumer,Fasteners,7,5.94,0.0
8496,United States,Yonkers,Aimee Bixby,CA-2011-169061,10701.0,East,8497,New York,Other,2013-05-03,OFF-AR-10000588,2013-08-03 00:00:00,Second Class,0.0,15.4752,0.26,3.0,59.52,Newell 345,Consumer,Art,5,59.52,0.0
8497,United States,Yonkers,Aimee Bixby,CA-2011-169061,10701.0,East,8498,New York,Other,2013-05-03,TEC-AC-10002001,2013-08-03 00:00:00,Second Class,0.0,177.5889,0.37,3.0,479.97,Logitech Wireless Gaming Headset G930,Consumer,Accessories,5,479.97,0.0
8498,United States,Yonkers,Aimee Bixby,CA-2011-169061,10701.0,East,8499,New York,Other,2013-05-03,OFF-SU-10000381,2013-08-03 00:00:00,Second Class,0.0,5.3998,0.29,2.0,18.62,Acme Forged Steel Scissors with Black Enamel Handles,Consumer,Supplies,5,18.62,0.0
8500,United States,Yonkers,Aimee Bixby,CA-2011-169061,10701.0,East,8501,New York,Other,2013-05-03,OFF-PA-10001878,2013-08-03 00:00:00,Second Class,0.0,45.9754,0.47,2.0,97.82,Xerox 1891,Consumer,Paper,5,97.82,0.0
8503,United States,Los Angeles,Steven Roelle,CA-2011-164903,90049.0,West,8504,California,Other,2013-02-20,OFF-PA-10003363,2/24/2013,Standard Class,0.0,6.2208,0.48,2.0,12.96,Xerox 204,Home Office,Paper,2,12.96,0.0
8508,United States,Detroit,Cynthia Arntzen,CA-2012-135853,48205.0,Central,8509,Michigan,Other,2014-11-12,TEC-AC-10004761,12/14/2014,First Class,0.0,61.3305,0.35,11.0,175.23,Maxell 4.7GB DVD+RW 3/Pack,Consumer,Accessories,11,175.23,0.0
8509,United States,Detroit,Cynthia Arntzen,CA-2012-135853,48205.0,Central,8510,Michigan,Other,2014-11-12,TEC-PH-10003691,12/14/2014,First Class,0.0,31.4975,0.25,1.0,125.99,BlackBerry Q10,Consumer,Phones,11,125.99,0.0
8510,United States,Detroit,Cynthia Arntzen,CA-2012-135853,48205.0,Central,8511,Michigan,Other,2014-11-12,OFF-BI-10004965,12/14/2014,First Class,0.0,10.35,0.45,2.0,23.0,Ibico Covers for Plastic or Wire Binding Elements,Consumer,Binders,11,23.0,0.0
8514,United States,Florence,Henry Goldwyn,CA-2012-122168,41042.0,South,8515,Kentucky,Other,2014-08-21,OFF-AR-10003602,8/26/2014,Standard Class,0.0,8.2344,0.47,3.0,17.52,"Quartet Omega Colored Chalk, 12/Pack",Corporate,Art,8,17.52,0.0
8515,United States,Florence,Henry Goldwyn,CA-2012-122168,41042.0,South,8516,Kentucky,Other,2014-08-21,OFF-AR-10002053,8/26/2014,Standard Class,0.0,10.0128,0.28,12.0,35.76,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Corporate,Art,8,35.76,0.0
8516,United States,New York City,Sarah Foster,CA-2013-132899,10009.0,East,8517,New York,Other,2015-08-04,OFF-AR-10002833,2015-12-04 00:00:00,Standard Class,0.0,0.9828,0.27,2.0,3.64,Newell 322,Consumer,Art,8,3.64,0.0
8518,United States,Paterson,Doug O'Connell,CA-2014-118003,7501.0,East,8519,New Jersey,Other,2016-04-12,FUR-FU-10002506,2016-10-12 00:00:00,Standard Class,0.0,1.5588,0.12,1.0,12.99,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Consumer,Furnishings,4,12.99,0.0
8519,United States,Paterson,Doug O'Connell,CA-2014-118003,7501.0,East,8520,New Jersey,Other,2016-04-12,FUR-CH-10003817,2016-10-12 00:00:00,Standard Class,0.0,45.555,0.25,3.0,182.22,"Global Value Steno Chair, Gray",Consumer,Chairs,4,182.22,0.0
8520,United States,Paterson,Doug O'Connell,CA-2014-118003,7501.0,East,8521,New Jersey,Other,2016-04-12,FUR-CH-10004860,2016-10-12 00:00:00,Standard Class,0.0,18.1764,0.06,3.0,302.94,Global Low Back Tilter Chair,Consumer,Chairs,4,302.94,0.0
8522,United States,Milwaukee,Muhammed Yedwab,US-2013-160206,53209.0,Central,8523,Wisconsin,Other,2015-02-04,TEC-PH-10000148,2015-08-04 00:00:00,Standard Class,0.0,0.2598,0.02,1.0,12.99,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Corporate,Phones,2,12.99,0.0
8523,United States,San Francisco,Doug Bickford,CA-2014-133074,94109.0,West,8524,California,Other,2016-09-21,OFF-PA-10004082,9/25/2016,Standard Class,0.0,27.93,0.5,7.0,55.86,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Consumer,Paper,9,55.86,0.0
8530,United States,Detroit,Bruce Stewart,CA-2013-156748,48227.0,Central,8531,Michigan,Other,2015-01-12,OFF-PA-10000380,2015-07-12 00:00:00,Standard Class,0.0,16.68,0.5,4.0,33.36,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Consumer,Paper,1,33.36,0.0
8531,United States,Detroit,Bruce Stewart,CA-2013-156748,48227.0,Central,8532,Michigan,Other,2015-01-12,OFF-PA-10002713,2015-07-12 00:00:00,Standard Class,0.0,6.3296,0.46,2.0,13.76,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Consumer,Paper,1,13.76,0.0
8532,United States,Detroit,Bruce Stewart,CA-2013-156748,48227.0,Central,8533,Michigan,Other,2015-01-12,OFF-ST-10001370,2015-07-12 00:00:00,Standard Class,0.0,24.843,0.05,7.0,496.86,Sensible Storage WireTech Storage Systems,Consumer,Storage,1,496.86,0.0
8533,United States,Detroit,Bruce Stewart,CA-2013-156748,48227.0,Central,8534,Michigan,Other,2015-01-12,FUR-CH-10000513,2015-07-12 00:00:00,Standard Class,0.0,35.0973,0.09,3.0,389.97,High-Back Leather Manager's Chair,Consumer,Chairs,1,389.97,0.0
8534,United States,Columbus,Karen Seio,CA-2012-169677,31907.0,South,8535,Georgia,Other,2014-01-13,OFF-LA-10003223,1/15/2014,Second Class,0.0,4.8118,0.49,2.0,9.82,Avery 508,Corporate,Labels,1,9.82,0.0
8535,United States,San Francisco,Cindy Chapman,US-2011-163146,94122.0,West,8536,California,Other,2013-05-16,TEC-AC-10002217,5/20/2013,Standard Class,0.0,3.384,0.06,3.0,56.4,Imation Clip USB flash drive - 8 GB,Consumer,Accessories,5,56.4,0.0
8543,United States,New York City,Trudy Brown,CA-2011-137575,10035.0,East,8544,New York,Other,2013-06-08,TEC-AC-10004571,2013-11-08 00:00:00,Standard Class,0.0,83.9916,0.42,2.0,199.98,Logitech G700s Rechargeable Gaming Mouse,Consumer,Accessories,6,199.98,0.0
8544,United States,Columbus,David Smith,CA-2013-119074,31907.0,South,8545,Georgia,Other,2015-03-28,FUR-FU-10004053,2015-01-04 00:00:00,Standard Class,0.0,8.7032,0.43,1.0,20.24,DAX Two-Tone Silver Metal Document Frame,Corporate,Furnishings,3,20.24,0.0
8545,United States,Columbus,David Smith,CA-2013-119074,31907.0,South,8546,Georgia,Other,2015-03-28,FUR-FU-10003731,2015-01-04 00:00:00,Standard Class,0.0,11.1776,0.28,4.0,39.92,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Corporate,Furnishings,3,39.92,0.0
8546,United States,Columbus,David Smith,CA-2013-119074,31907.0,South,8547,Georgia,Other,2015-03-28,OFF-BI-10000962,2015-01-04 00:00:00,Standard Class,0.0,15.9446,0.49,2.0,32.54,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Corporate,Binders,3,32.54,0.0
8547,United States,Los Angeles,George Bell,CA-2012-149566,90049.0,West,8548,California,Other,2014-05-12,TEC-AC-10001266,2014-10-12 00:00:00,Standard Class,0.0,17.55,0.45,3.0,39.0,Memorex Micro Travel Drive 8 GB,Corporate,Accessories,5,39.0,0.0
8548,United States,Los Angeles,George Bell,CA-2012-149566,90049.0,West,8549,California,Other,2014-05-12,OFF-LA-10000452,2014-10-12 00:00:00,Standard Class,0.0,6.048,0.48,4.0,12.6,Avery 488,Corporate,Labels,5,12.6,0.0
8553,United States,Decatur,Cassandra Brandow,US-2014-102904,35601.0,South,8554,Alabama,Other,2016-11-13,TEC-AC-10000927,11/20/2016,Standard Class,0.0,23.992,0.1,8.0,239.92,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,Consumer,Accessories,11,239.92,0.0
8554,United States,Springfield,Paul MacIntyre,CA-2013-102092,22153.0,South,8555,Virginia,Other,2015-10-12,FUR-TA-10002530,2015-12-12 00:00:00,First Class,0.0,158.529,0.15,7.0,1056.86,"Iceberg OfficeWorks 42"" Round Tables",Consumer,Tables,10,1056.86,0.0
8562,United States,Milwaukee,Denny Joy,CA-2013-123540,53209.0,Central,8563,Wisconsin,Other,2015-03-04,FUR-CH-10000847,2015-07-04 00:00:00,Second Class,0.0,378.274,0.26,5.0,1454.9,Global Executive Mid-Back Manager's Chair,Corporate,Chairs,3,1454.9,0.0
8573,United States,New York City,Maxwell Schwartz,CA-2012-164623,10035.0,East,8574,New York,Other,2014-10-20,OFF-PA-10000249,10/22/2014,First Class,0.0,11.5432,0.47,2.0,24.56,Easy-staple paper,Consumer,Paper,10,24.56,0.0
8574,United States,San Francisco,Jim Kriz,CA-2011-159849,94110.0,West,8575,California,Other,2013-09-19,OFF-FA-10000053,9/19/2013,Same Day,0.0,0.1134,0.02,3.0,5.67,Revere Boxed Rubber Bands by Revere,Home Office,Fasteners,9,5.67,0.0
8576,United States,Concord,Tony Sayre,CA-2014-106747,3301.0,East,8577,New Hampshire,Other,2016-03-07,FUR-FU-10004188,2016-04-07 00:00:00,First Class,0.0,26.598,0.26,1.0,102.3,Luxo Professional Combination Clamp-On Lamps,Consumer,Furnishings,3,102.3,0.0
8577,United States,Rochester,Charlotte Melton,CA-2014-146164,55901.0,Central,8578,Minnesota,Other,2016-12-22,FUR-TA-10004915,12/26/2016,Standard Class,0.0,97.2032,0.16,2.0,607.52,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Consumer,Tables,12,607.52,0.0
8578,United States,Rochester,Charlotte Melton,CA-2014-146164,55901.0,Central,8579,Minnesota,Other,2016-12-22,OFF-ST-10001228,12/26/2016,Standard Class,0.0,7.79,0.25,2.0,31.16,Personal File Boxes with Fold-Down Carry Handle,Consumer,Storage,12,31.16,0.0
8579,United States,Louisville,Joni Wasserman,CA-2013-111605,40214.0,South,8580,Kentucky,Other,2015-12-28,OFF-LA-10002368,2016-03-01 00:00:00,Standard Class,0.0,1.2006,0.46,1.0,2.61,Avery 479,Consumer,Labels,12,2.61,0.0
8586,United States,Los Angeles,Karen Bern,CA-2014-162012,90049.0,West,8587,California,Other,2016-11-07,TEC-AC-10003832,7/18/2016,Standard Class,0.0,244.6155,0.19,5.0,1287.45,Logitech P710e Mobile Speakerphone,Corporate,Accessories,11,1287.45,0.0
8587,United States,Los Angeles,Karen Bern,CA-2014-162012,90049.0,West,8588,California,Other,2016-11-07,OFF-AP-10003040,7/18/2016,Standard Class,0.0,43.706,0.26,5.0,168.1,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Corporate,Appliances,11,168.1,0.0
8590,United States,Hempstead,Fred Hopkins,CA-2014-126676,11550.0,East,8591,New York,Other,2016-09-29,OFF-EN-10004846,2016-01-10 00:00:00,First Class,0.0,3.9102,0.49,3.0,7.98,Letter or Legal Size Expandable Poly String Tie Envelopes,Corporate,Envelopes,9,7.98,0.0
8595,United States,Arlington,Giulietta Dortch,CA-2011-111934,22204.0,South,8596,Virginia,Other,2013-05-05,OFF-BI-10004364,2013-07-05 00:00:00,First Class,0.0,5.346,0.45,2.0,11.88,Storex Dura Pro Binders,Corporate,Binders,5,11.88,0.0
8596,United States,Arlington,Giulietta Dortch,CA-2011-111934,22204.0,South,8597,Virginia,Other,2013-05-05,OFF-PA-10000474,2013-07-05 00:00:00,First Class,0.0,16.6568,0.47,1.0,35.44,Easy-staple paper,Corporate,Paper,5,35.44,0.0
8599,United States,Fresno,Luke Schmidt,CA-2011-141110,93727.0,West,8600,California,Other,2013-11-26,OFF-PA-10002586,2013-01-12 00:00:00,Standard Class,0.0,7.0218,0.47,3.0,14.94,Xerox 1970,Corporate,Paper,11,14.94,0.0
8600,United States,Fresno,Luke Schmidt,CA-2011-141110,93727.0,West,8601,California,Other,2013-11-26,OFF-AP-10000692,2013-01-12 00:00:00,Standard Class,0.0,11.3512,0.28,2.0,40.54,Fellowes Mighty 8 Compact Surge Protector,Corporate,Appliances,11,40.54,0.0
8606,United States,New Bedford,Charles McCrossin,CA-2014-162936,2740.0,East,8607,Massachusetts,Other,2016-08-18,TEC-AC-10003614,8/22/2016,Standard Class,0.0,7.6494,0.33,2.0,23.18,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Consumer,Accessories,8,23.18,0.0
8607,United States,New York City,Bobby Trafton,CA-2011-151946,10035.0,East,8608,New York,Other,2013-04-06,FUR-FU-10002878,2013-09-06 00:00:00,Standard Class,0.0,21.0752,0.37,2.0,56.96,"Seth Thomas 14"" Day/Date Wall Clock",Consumer,Furnishings,4,56.96,0.0
8608,United States,New York City,Bobby Trafton,CA-2011-151946,10035.0,East,8609,New York,Other,2013-04-06,OFF-AP-10001626,2013-09-06 00:00:00,Standard Class,0.0,4.0456,0.26,4.0,15.56,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Consumer,Appliances,4,15.56,0.0
8610,United States,New York City,Bobby Trafton,CA-2011-151946,10035.0,East,8611,New York,Other,2013-04-06,FUR-FU-10002191,2013-09-06 00:00:00,Standard Class,0.0,6.7008,0.48,2.0,13.96,G.E. Halogen Desk Lamp Bulbs,Consumer,Furnishings,4,13.96,0.0
8611,United States,Oxnard,Sanjit Engle,CA-2014-123624,93030.0,West,8612,California,Top 20 Customers,2016-11-13,TEC-AC-10000682,11/17/2016,Second Class,0.0,29.0325,0.35,5.0,82.95,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Consumer,Accessories,11,82.95,0.0
8612,United States,Los Angeles,Henry Goldwyn,CA-2013-146437,90036.0,West,8613,California,Other,2015-01-28,OFF-AR-10000588,2015-01-02 00:00:00,Second Class,0.0,10.3168,0.26,2.0,39.68,Newell 345,Corporate,Art,1,39.68,0.0
8613,United States,Oakland,Philip Fox,CA-2013-138233,94601.0,West,8614,California,Other,2015-10-11,TEC-AC-10002001,11/15/2015,Standard Class,0.0,177.5889,0.37,3.0,479.97,Logitech Wireless Gaming Headset G930,Consumer,Accessories,10,479.97,0.0
8614,United States,Edmonds,Bryan Davis,CA-2013-165918,98026.0,West,8615,Washington,Other,2015-11-09,OFF-LA-10003720,9/15/2015,Standard Class,0.0,3.4686,0.47,2.0,7.38,Avery 487,Consumer,Labels,11,7.38,0.0
8616,United States,Edmonds,Bryan Davis,CA-2013-165918,98026.0,West,8617,Washington,Other,2015-11-09,OFF-PA-10000100,9/15/2015,Standard Class,0.0,40.1702,0.49,2.0,81.98,Xerox 1945,Consumer,Paper,11,81.98,0.0
8619,United States,New York City,Eudokia Martin,CA-2014-132437,10024.0,East,8620,New York,Other,2016-08-09,OFF-ST-10001031,9/13/2016,Second Class,0.0,16.9312,0.26,4.0,65.12,Adjustable Personal File Tote,Corporate,Storage,8,65.12,0.0
8626,United States,New York City,Andy Gerbode,CA-2012-164084,10011.0,East,8627,New York,Other,2014-07-09,OFF-ST-10003638,2014-12-09 00:00:00,Standard Class,0.0,18.9702,0.27,3.0,70.26,Mobile Personal File Cube,Corporate,Storage,7,70.26,0.0
8627,United States,New York City,Andy Gerbode,CA-2012-164084,10011.0,East,8628,New York,Other,2014-07-09,TEC-AC-10002305,2014-12-09 00:00:00,Standard Class,0.0,16.2,0.18,5.0,90.0,KeyTronic E03601U1 - Keyboard - Beige,Corporate,Accessories,7,90.0,0.0
8630,United States,New York City,Andy Gerbode,CA-2012-164084,10011.0,East,8631,New York,Other,2014-07-09,OFF-FA-10003059,2014-12-09 00:00:00,Standard Class,0.0,2.3892,0.33,4.0,7.24,Assorted Color Push Pins,Corporate,Fasteners,7,7.24,0.0
8635,United States,Louisville,Justin MacKendrick,CA-2011-160094,40214.0,South,8636,Kentucky,Other,2013-04-30,OFF-AR-10004010,2013-02-05 00:00:00,First Class,0.0,45.487,0.26,5.0,174.95,Hunt Boston Vacuum Mount KS Pencil Sharpener,Consumer,Art,4,174.95,0.0
8636,United States,Louisville,Justin MacKendrick,CA-2011-160094,40214.0,South,8637,Kentucky,Other,2013-04-30,OFF-ST-10000585,2013-02-05 00:00:00,First Class,0.0,214.76,0.26,5.0,826.0,Economy Rollaway Files,Consumer,Storage,4,826.0,0.0
8637,United States,Seattle,Henry MacAllister,CA-2014-151281,98105.0,West,8638,Washington,Other,2016-04-27,FUR-FU-10000397,2016-02-05 00:00:00,Standard Class,0.0,39.0824,0.28,7.0,139.58,Luxo Economy Swing Arm Lamp,Consumer,Furnishings,4,139.58,0.0
8638,United States,Kenosha,Philisse Overcash,CA-2014-118346,53142.0,Central,8639,Wisconsin,Other,2016-07-23,TEC-AC-10000736,7/24/2016,First Class,0.0,143.982,0.36,5.0,399.95,Logitech G600 MMO Gaming Mouse,Home Office,Accessories,7,399.95,0.0
8639,United States,Henderson,Kimberly Carter,CA-2011-129819,42420.0,South,8640,Kentucky,Other,2013-12-13,OFF-BI-10004970,12/15/2013,Second Class,0.0,5.8233,0.47,3.0,12.39,"ACCOHIDE 3-Ring Binder, Blue, 1""",Corporate,Binders,12,12.39,0.0
8650,United States,Seattle,Resi Pölking,CA-2011-142769,98103.0,West,8651,Washington,Other,2013-09-13,OFF-FA-10000840,9/13/2013,Same Day,0.0,2.679,0.47,5.0,5.7,OIC Thumb-Tacks,Consumer,Fasteners,9,5.7,0.0
8651,United States,Seattle,Resi Pölking,CA-2011-142769,98103.0,West,8652,Washington,Other,2013-09-13,FUR-FU-10001918,9/13/2013,Same Day,0.0,5.5341,0.39,3.0,14.19,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Consumer,Furnishings,9,14.19,0.0
8652,United States,Seattle,Resi Pölking,CA-2011-142769,98103.0,West,8653,Washington,Other,2013-09-13,OFF-SU-10001574,9/13/2013,Same Day,0.0,2.19,0.3,2.0,7.3,Acme Value Line Scissors,Consumer,Supplies,9,7.3,0.0
8653,United States,Seattle,Resi Pölking,CA-2011-142769,98103.0,West,8654,Washington,Other,2013-09-13,TEC-AC-10001606,9/13/2013,Same Day,0.0,75.9924,0.38,2.0,199.98,Logitech Wireless Performance Mouse MX for PC and Mac,Consumer,Accessories,9,199.98,0.0
8654,United States,Seattle,Resi Pölking,CA-2011-142769,98103.0,West,8655,Washington,Other,2013-09-13,TEC-AC-10003399,9/13/2013,Same Day,0.0,60.8832,0.42,4.0,144.96,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Consumer,Accessories,9,144.96,0.0
8655,United States,Seattle,Resi Pölking,CA-2011-142769,98103.0,West,8656,Washington,Other,2013-09-13,TEC-AC-10000865,9/13/2013,Same Day,0.0,20.06,0.17,2.0,118.0,WD My Passport Ultra 500GB Portable External Hard Drive,Consumer,Accessories,9,118.0,0.0
8656,United States,Seattle,Resi Pölking,CA-2011-142769,98103.0,West,8657,Washington,Other,2013-09-13,OFF-PA-10002923,9/13/2013,Same Day,0.0,24.47,0.5,1.0,48.94,Xerox 1942,Consumer,Paper,9,48.94,0.0
8657,United States,Seattle,Resi Pölking,CA-2011-142769,98103.0,West,8658,Washington,Other,2013-09-13,OFF-AP-10004785,9/13/2013,Same Day,0.0,9.7438,0.43,2.0,22.66,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Consumer,Appliances,9,22.66,0.0
