,Country,City,Customer Name,Order ID,Postal Code,Region,Row ID,State,Top N Customer Label,Total Number of Customer_x,Order ID.1,Order Date,Product ID_x,Ship Date,Ship Mode,Discount,Profit,Profit Ratio,Quantity,Sales,Sales Per Customer,Total Number of Customer_y,Product ID_y,Product Name,Segment,Sub-Category,Number of Records
8188,United States,Rockville,Sheri Gordon,CA-2012-140375,20852.0,East,8189,Maryland,Other,1.0,CA-2012-140375,2014-02-10 00:00:00,OFF-PA-10001870,2014-05-10 00:00:00,Second Class,0.0,9.3312,0.48,3.0,19.44,19.44,1,OFF-PA-10001870,Xerox 202,Consumer,Paper,1.0
8189,United States,Rockville,Sheri Gordon,CA-2012-140375,20852.0,East,8190,Maryland,Other,1.0,CA-2012-140375,2014-02-10 00:00:00,OFF-BI-10000320,2014-05-10 00:00:00,Second Class,0.0,3.6162,0.49,1.0,7.38,7.38,1,OFF-BI-10000320,GBC Plastic Binding Combs,Consumer,Binders,1.0
8190,United States,New York City,Christopher Conant,US-2014-155866,10011.0,East,8191,New York,Top 20 Customers,1.0,US-2014-155866,11/17/2016,OFF-PA-10004735,11/21/2016,Standard Class,0.0,18.6624,0.48,6.0,38.88,38.88,1,OFF-PA-10004735,Xerox 1905,Consumer,Paper,1.0
8191,United States,New York City,Christopher Conant,US-2014-155866,10011.0,East,8192,New York,Top 20 Customers,1.0,US-2014-155866,11/17/2016,FUR-FU-10004091,11/21/2016,Standard Class,0.0,76.9816,0.41,4.0,187.76,187.76,1,FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Consumer,Furnishings,1.0
8192,United States,Durham,Lena Radford,CA-2012-141327,27707.0,South,8193,North Carolina,Other,1.0,CA-2012-141327,11/30/2014,OFF-BI-10000546,2014-03-12 00:00:00,First Class,0.7,-4.2336,-0.7,7.0,6.048,6.048,1,OFF-BI-10000546,Avery Durable Binders,Consumer,Binders,1.0
8193,United States,Durham,Lena Radford,CA-2012-141327,27707.0,South,8194,North Carolina,Other,1.0,CA-2012-141327,11/30/2014,OFF-AP-10001293,2014-03-12 00:00:00,First Class,0.2,9.8352,0.1,3.0,98.352,98.352,1,OFF-AP-10001293,Belkin 8 Outlet Surge Protector,Consumer,Appliances,1.0
8194,United States,Durham,Lena Radford,CA-2012-141327,27707.0,South,8195,North Carolina,Other,1.0,CA-2012-141327,11/30/2014,FUR-FU-10000576,2014-03-12 00:00:00,First Class,0.2,25.1808,0.075,2.0,335.744,335.744,1,FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Consumer,Furnishings,1.0
8195,United States,Santa Barbara,David Bremer,CA-2012-136700,93101.0,West,8196,California,Other,1.0,CA-2012-136700,2014-06-12 00:00:00,OFF-PA-10004519,2014-11-12 00:00:00,Second Class,0.0,4.3904,0.49,2.0,8.96,8.96,1,OFF-PA-10004519,Spiral Phone Message Books with Labels by Adams,Corporate,Paper,1.0
8196,United States,Knoxville,Liz Preis,CA-2014-102736,37918.0,South,8197,Tennessee,Other,1.0,CA-2014-102736,2016-05-09 00:00:00,TEC-AC-10004568,2016-09-09 00:00:00,Standard Class,0.2,-1.1196,-0.0125,4.0,89.568,89.568,1,TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,Consumer,Accessories,1.0
8197,United States,Knoxville,Liz Preis,CA-2014-102736,37918.0,South,8198,Tennessee,Other,1.0,CA-2014-102736,2016-05-09 00:00:00,OFF-AR-10001897,2016-09-09 00:00:00,Standard Class,0.2,7.196,0.1,5.0,71.96,71.96,1,OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,Consumer,Art,1.0
8198,United States,Knoxville,Liz Preis,CA-2014-102736,37918.0,South,8199,Tennessee,Other,1.0,CA-2014-102736,2016-05-09 00:00:00,OFF-PA-10001800,2016-09-09 00:00:00,Standard Class,0.2,5.4432,0.35,3.0,15.552,15.552,1,OFF-PA-10001800,Xerox 220,Consumer,Paper,1.0
8199,United States,Chicago,Art Ferguson,CA-2014-125269,60610.0,Central,8200,Illinois,Other,1.0,CA-2014-125269,4/24/2016,OFF-BI-10001628,4/30/2016,Standard Class,0.8,-18.2525,-1.75,5.0,10.43,10.43,1,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Consumer,Binders,1.0
8200,United States,Chicago,Art Ferguson,CA-2014-125269,60610.0,Central,8201,Illinois,Other,1.0,CA-2014-125269,4/24/2016,OFF-ST-10004123,4/30/2016,Standard Class,0.2,-18.196,-0.25,1.0,72.784,72.784,1,OFF-ST-10004123,Safco Industrial Wire Shelving System,Consumer,Storage,1.0
8201,United States,New York City,Keith Dawkins,CA-2012-114811,10024.0,East,8202,New York,Other,1.0,CA-2012-114811,2014-08-11 00:00:00,OFF-ST-10000885,2014-08-11 00:00:00,Same Day,0.0,16.7875,0.25,5.0,67.15,67.15,1,OFF-ST-10000885,Fellowes Desktop Hanging File Manager,Corporate,Storage,1.0
8202,United States,New York City,Keith Dawkins,CA-2012-114811,10024.0,East,8203,New York,Other,1.0,CA-2012-114811,2014-08-11 00:00:00,TEC-PH-10004165,2014-08-11 00:00:00,Same Day,0.0,142.9948,0.26,2.0,549.98,549.98,1,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,Corporate,Phones,1.0
8203,United States,New York City,Keith Dawkins,CA-2012-114811,10024.0,East,8204,New York,Other,1.0,CA-2012-114811,2014-08-11 00:00:00,FUR-FU-10002240,2014-08-11 00:00:00,Same Day,0.0,4.728,0.4,3.0,11.82,11.82,1,FUR-FU-10002240,Nu-Dell EZ-Mount Plastic Wall Frames,Corporate,Furnishings,1.0
8204,United States,New York City,Keith Dawkins,CA-2012-114811,10024.0,East,8205,New York,Other,1.0,CA-2012-114811,2014-08-11 00:00:00,TEC-MA-10000045,2014-08-11 00:00:00,Same Day,0.0,2229.024,0.48,4.0,4643.8,4643.8,1,TEC-MA-10000045,Zebra ZM400 Thermal Label Printer,Corporate,Machines,1.0
8205,United States,New York City,Keith Dawkins,CA-2012-114811,10024.0,East,8206,New York,Other,1.0,CA-2012-114811,2014-08-11 00:00:00,FUR-CH-10003746,2014-08-11 00:00:00,Same Day,0.1,115.5528,0.2,2.0,577.764,577.764,1,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Corporate,Chairs,1.0
8206,United States,Daytona Beach,Sue Ann Reed,CA-2012-122266,32114.0,South,8207,Florida,Other,1.0,CA-2012-122266,4/26/2014,FUR-TA-10000577,4/30/2014,Standard Class,0.45,-76.6062,-0.4,1.0,191.5155,191.5155,1,FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,Consumer,Tables,1.0
8207,United States,Daytona Beach,Sue Ann Reed,CA-2012-122266,32114.0,South,8208,Florida,Other,1.0,CA-2012-122266,4/26/2014,OFF-AR-10004757,4/30/2014,Standard Class,0.2,0.4264,0.1625,1.0,2.624,2.624,1,OFF-AR-10004757,Crayola Colored Pencils,Consumer,Art,1.0
8208,United States,Nashville,Barry Gonzalez,CA-2012-141565,37211.0,South,8209,Tennessee,Other,1.0,CA-2012-141565,9/20/2014,OFF-BI-10000545,9/24/2014,Standard Class,0.7,-913.176,-0.666666667,6.0,1369.764,1369.764,1,OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,Consumer,Binders,1.0
8209,United States,Nashville,Barry Gonzalez,CA-2012-141565,37211.0,South,8210,Tennessee,Other,1.0,CA-2012-141565,9/20/2014,OFF-ST-10001522,9/24/2014,Standard Class,0.2,-58.8736,-0.2,4.0,294.368,294.368,1,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Consumer,Storage,1.0
8210,United States,Nashville,Dario Medina,CA-2014-128769,37211.0,South,8211,Tennessee,Other,1.0,CA-2014-128769,2016-07-09 00:00:00,OFF-AP-10001271,2016-12-09 00:00:00,Standard Class,0.2,7.1372,0.0875,2.0,81.568,81.568,1,OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,Corporate,Appliances,1.0
8211,United States,Dallas,Michael Chen,CA-2013-116337,75220.0,Central,8212,Texas,Other,1.0,CA-2013-116337,2015-08-11 00:00:00,FUR-FU-10002030,11/13/2015,Standard Class,0.6,-17.784,-0.4,5.0,44.46,44.46,1,FUR-FU-10002030,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Consumer,Furnishings,1.0
8212,United States,Dallas,Michael Chen,CA-2013-116337,75220.0,Central,8213,Texas,Other,1.0,CA-2013-116337,2015-08-11 00:00:00,OFF-ST-10001272,11/13/2015,Standard Class,0.2,19.6305,0.0625,3.0,314.088,314.088,1,OFF-ST-10001272,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Consumer,Storage,1.0
8213,United States,Murfreesboro,Marina Lichtenstein,CA-2012-120845,37130.0,South,8214,Tennessee,Other,1.0,CA-2012-120845,9/25/2014,OFF-BI-10001116,2014-02-10 00:00:00,Standard Class,0.7,-4.6464,-0.733333333,4.0,6.336,6.336,1,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",Corporate,Binders,1.0
8214,United States,Murfreesboro,Marina Lichtenstein,CA-2012-120845,37130.0,South,8215,Tennessee,Other,1.0,CA-2012-120845,9/25/2014,OFF-PA-10004665,2014-02-10 00:00:00,Standard Class,0.2,3.799,0.3625,1.0,10.48,10.48,1,OFF-PA-10004665,Advantus Motivational Note Cards,Corporate,Paper,1.0
8215,United States,Murfreesboro,Marina Lichtenstein,CA-2012-120845,37130.0,South,8216,Tennessee,Other,1.0,CA-2012-120845,9/25/2014,OFF-BI-10004506,2014-02-10 00:00:00,Standard Class,0.7,-1.8106,-0.733333333,1.0,2.469,2.469,1,OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,Corporate,Binders,1.0
8216,United States,Murfreesboro,Marina Lichtenstein,CA-2012-120845,37130.0,South,8217,Tennessee,Other,1.0,CA-2012-120845,9/25/2014,OFF-BI-10001982,2014-02-10 00:00:00,Standard Class,0.7,-2.2848,-0.7,2.0,3.264,3.264,1,OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,Corporate,Binders,1.0
8217,United States,Dallas,Russell D'Ascenzo,CA-2011-120775,75217.0,Central,8218,Texas,Other,1.0,CA-2011-120775,2013-03-10 00:00:00,OFF-FA-10002676,2013-07-10 00:00:00,Standard Class,0.2,0.8688,0.2,3.0,4.344,4.344,1,OFF-FA-10002676,Colored Push Pins,Consumer,Fasteners,1.0
8218,United States,Dallas,Russell D'Ascenzo,CA-2011-120775,75217.0,Central,8219,Texas,Other,1.0,CA-2011-120775,2013-03-10 00:00:00,FUR-FU-10000758,2013-07-10 00:00:00,Standard Class,0.6,-19.0656,-0.6,3.0,31.776,31.776,1,FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,Consumer,Furnishings,1.0
8219,United States,Dallas,Russell D'Ascenzo,CA-2011-120775,75217.0,Central,8220,Texas,Other,1.0,CA-2011-120775,2013-03-10 00:00:00,OFF-LA-10002271,2013-07-10 00:00:00,Standard Class,0.2,1.7248,0.35,2.0,4.928,4.928,1,OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Consumer,Labels,1.0
8220,United States,Dallas,Russell D'Ascenzo,CA-2011-120775,75217.0,Central,8221,Texas,Other,1.0,CA-2011-120775,2013-03-10 00:00:00,OFF-BI-10002609,2013-07-10 00:00:00,Standard Class,0.8,-3.0396,-1.7,3.0,1.788,1.788,1,OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,Consumer,Binders,1.0
8221,United States,Dallas,Russell D'Ascenzo,CA-2011-120775,75217.0,Central,8222,Texas,Other,1.0,CA-2011-120775,2013-03-10 00:00:00,OFF-FA-10000254,2013-07-10 00:00:00,Standard Class,0.2,-3.768,-0.25,4.0,15.072,15.072,1,OFF-FA-10000254,Sterling Rubber Bands by Alliance,Consumer,Fasteners,1.0
8222,United States,Arlington,Aaron Bergman,CA-2011-152905,76017.0,Central,8223,Texas,Other,1.0,CA-2011-152905,2/18/2013,OFF-ST-10000321,2/24/2013,Standard Class,0.2,-2.5248,-0.2,2.0,12.624,12.624,1,OFF-ST-10000321,Akro Stacking Bins,Consumer,Storage,1.0
8223,United States,Pasadena,Erin Ashbrook,CA-2013-104633,91104.0,West,8224,California,Other,1.0,CA-2013-104633,6/13/2015,OFF-PA-10000241,6/17/2015,Standard Class,0.0,83.646,0.45,6.0,185.88,185.88,1,OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Corporate,Paper,1.0
8224,United States,Pasadena,Erin Ashbrook,CA-2013-104633,91104.0,West,8225,California,Other,1.0,CA-2013-104633,6/13/2015,OFF-PA-10004782,6/17/2015,Standard Class,0.0,6.2208,0.48,2.0,12.96,12.96,1,OFF-PA-10004782,Xerox 228,Corporate,Paper,1.0
8225,United States,Everett,Sandra Flanagan,CA-2014-104136,2149.0,East,8226,Massachusetts,Other,1.0,CA-2014-104136,2016-01-11 00:00:00,OFF-PA-10004243,2016-04-11 00:00:00,Second Class,0.0,91.056,0.48,10.0,189.7,189.7,1,OFF-PA-10004243,Xerox 1939,Consumer,Paper,1.0
8226,United States,Everett,Sandra Flanagan,CA-2014-104136,2149.0,East,8227,Massachusetts,Other,1.0,CA-2014-104136,2016-01-11 00:00:00,OFF-PA-10001033,2016-04-11 00:00:00,Second Class,0.0,20.0851,0.49,1.0,40.99,40.99,1,OFF-PA-10001033,Xerox 1893,Consumer,Paper,1.0
8227,United States,Troy,Becky Castell,CA-2013-123050,12180.0,East,8228,New York,Other,1.0,CA-2013-123050,2015-05-04 00:00:00,FUR-FU-10000723,2015-09-04 00:00:00,Second Class,0.0,7.4376,0.09,2.0,82.64,82.64,1,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Home Office,Furnishings,1.0
8228,United States,Troy,Becky Castell,CA-2013-123050,12180.0,East,8229,New York,Other,1.0,CA-2013-123050,2015-05-04 00:00:00,OFF-ST-10003455,2015-09-04 00:00:00,Second Class,0.0,8.0652,0.26,2.0,31.02,31.02,1,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",Home Office,Storage,1.0
8229,United States,Troy,Becky Castell,CA-2013-123050,12180.0,East,8230,New York,Other,1.0,CA-2013-123050,2015-05-04 00:00:00,TEC-AC-10001109,2015-09-04 00:00:00,Second Class,0.0,37.7874,0.42,3.0,89.97,89.97,1,TEC-AC-10001109,Logitech Trackman Marble Mouse,Home Office,Accessories,1.0
8230,United States,Sandy Springs,Philip Fox,CA-2013-162355,30328.0,South,8231,Georgia,Other,1.0,CA-2013-162355,2015-01-07 00:00:00,OFF-AR-10004344,2015-03-07 00:00:00,Second Class,0.0,9.7119,0.27,3.0,35.97,35.97,1,OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,Consumer,Art,1.0
8231,United States,Sandy Springs,Philip Fox,CA-2013-162355,30328.0,South,8232,Georgia,Other,1.0,CA-2013-162355,2015-01-07 00:00:00,FUR-BO-10004695,2015-03-07 00:00:00,Second Class,0.0,291.3778,0.23,7.0,1266.86,1266.86,1,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Consumer,Bookcases,1.0
8232,United States,San Jose,Sanjit Engle,CA-2011-158225,95123.0,West,8233,California,Top 20 Customers,1.0,CA-2011-158225,9/22/2013,OFF-ST-10000675,9/28/2013,Standard Class,0.0,42.3625,0.25,5.0,169.45,169.45,1,OFF-ST-10000675,"File Shuttle II and Handi-File, Black",Consumer,Storage,1.0
8233,United States,San Jose,Sanjit Engle,CA-2011-158225,95123.0,West,8234,California,Top 20 Customers,1.0,CA-2011-158225,9/22/2013,OFF-ST-10002301,9/28/2013,Standard Class,0.0,0.4068,0.01,2.0,40.68,40.68,1,OFF-ST-10002301,Tennsco Commercial Shelving,Consumer,Storage,1.0
8234,United States,Jacksonville,Caroline Jumper,CA-2014-102204,32216.0,South,8235,Florida,Top 20 Customers,1.0,CA-2014-102204,2016-01-05 00:00:00,OFF-SU-10001212,2016-06-05 00:00:00,Standard Class,0.2,0.416,0.125,2.0,3.328,3.328,1,OFF-SU-10001212,Kleencut Forged Office Shears by Acme United Corporation,Consumer,Supplies,1.0
8235,United States,Jacksonville,Caroline Jumper,CA-2014-102204,32216.0,South,8236,Florida,Top 20 Customers,1.0,CA-2014-102204,2016-01-05 00:00:00,FUR-TA-10001889,2016-06-05 00:00:00,Standard Class,0.45,-458.1468,-0.490909091,4.0,933.262,933.262,1,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,Consumer,Tables,1.0
8236,United States,Jacksonville,Caroline Jumper,CA-2014-102204,32216.0,South,8237,Florida,Top 20 Customers,1.0,CA-2014-102204,2016-01-05 00:00:00,FUR-CH-10002024,2016-06-05 00:00:00,Standard Class,0.2,0.0,0.0,5.0,2803.92,2803.92,1,FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Consumer,Chairs,1.0
8237,United States,Jacksonville,Pete Takahito,CA-2014-103065,32216.0,South,8238,Florida,Other,1.0,CA-2014-103065,10/20/2016,OFF-ST-10000617,10/20/2016,Same Day,0.2,-0.7748,-0.1625,2.0,4.768,4.768,1,OFF-ST-10000617,Woodgrain Magazine Files by Perma,Consumer,Storage,1.0
8238,United States,Jacksonville,Pete Takahito,CA-2014-103065,32216.0,South,8239,Florida,Other,1.0,CA-2014-103065,10/20/2016,OFF-PA-10000380,10/20/2016,Same Day,0.2,2.502,0.375,1.0,6.672,6.672,1,OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Consumer,Paper,1.0
8239,United States,Jacksonville,Pete Takahito,CA-2014-103065,32216.0,South,8240,Florida,Other,1.0,CA-2014-103065,10/20/2016,OFF-AR-10003251,10/20/2016,Same Day,0.2,1.112,0.25,2.0,4.448,4.448,1,OFF-AR-10003251,Prang Drawing Pencil Set,Consumer,Art,1.0
8240,United States,Jacksonville,Pete Takahito,CA-2014-103065,32216.0,South,8241,Florida,Other,1.0,CA-2014-103065,10/20/2016,FUR-FU-10000175,10/20/2016,Same Day,0.2,6.0412,0.1375,4.0,43.936,43.936,1,FUR-FU-10000175,DAX Wood Document Frame.,Consumer,Furnishings,1.0
8241,United States,New York City,Lena Hernandez,CA-2011-109855,10009.0,East,8242,New York,Other,1.0,CA-2011-109855,2013-01-09 00:00:00,OFF-BI-10004716,2013-05-09 00:00:00,Standard Class,0.2,8.3104,0.35,2.0,23.744,23.744,1,OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,Consumer,Binders,1.0
8242,United States,New York City,Lena Hernandez,CA-2011-109855,10009.0,East,8243,New York,Other,1.0,CA-2011-109855,2013-01-09 00:00:00,TEC-AC-10002842,2013-05-09 00:00:00,Standard Class,0.0,57.12,0.16,3.0,357.0,357.0,1,TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,Consumer,Accessories,1.0
8243,United States,San Francisco,Ben Wallace,CA-2011-109897,94122.0,West,8244,California,Other,1.0,CA-2011-109897,2013-12-08 00:00:00,TEC-PH-10003691,8/16/2013,Standard Class,0.2,50.396,0.0625,8.0,806.336,806.336,1,TEC-PH-10003691,BlackBerry Q10,Consumer,Phones,1.0
8244,United States,San Francisco,Ben Wallace,CA-2011-109897,94122.0,West,8245,California,Other,1.0,CA-2011-109897,2013-12-08 00:00:00,FUR-FU-10002878,8/16/2013,Standard Class,0.0,31.6128,0.37,3.0,85.44,85.44,1,FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",Consumer,Furnishings,1.0
8245,United States,Columbus,Bill Shonely,US-2011-143581,31907.0,South,8246,Georgia,Top 20 Customers,1.0,US-2011-143581,8/19/2013,OFF-ST-10000991,8/23/2013,Standard Class,0.0,10.3473,0.03,3.0,344.91,344.91,1,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,Corporate,Storage,1.0
8246,United States,Aurora,Dennis Pardue,CA-2012-129217,60505.0,Central,8247,Illinois,Other,1.0,CA-2012-129217,2014-10-05 00:00:00,OFF-AP-10002439,2014-10-05 00:00:00,Same Day,0.8,-191.619,-2.7,5.0,70.97,70.97,1,OFF-AP-10002439,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Home Office,Appliances,1.0
8247,United States,Aurora,Dennis Pardue,CA-2012-129217,60505.0,Central,8248,Illinois,Other,1.0,CA-2012-129217,2014-10-05 00:00:00,OFF-AR-10004602,2014-10-05 00:00:00,Same Day,0.2,3.6784,0.1,2.0,36.784,36.784,1,OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,Home Office,Art,1.0
8248,United States,Philadelphia,Christopher Schild,CA-2013-133816,19134.0,East,8249,Pennsylvania,Other,1.0,CA-2013-133816,2015-11-05 00:00:00,TEC-PH-10001795,5/14/2015,Second Class,0.4,-123.998,-0.166666667,2.0,743.988,743.988,1,TEC-PH-10001795,ClearOne CHATAttach 160 - speaker phone,Home Office,Phones,1.0
8249,United States,Chicago,Maribeth Schnelling,CA-2012-140221,60653.0,Central,8250,Illinois,Other,1.0,CA-2012-140221,2014-05-03 00:00:00,OFF-BI-10002854,2014-09-03 00:00:00,Second Class,0.8,-16.818,-1.5,2.0,11.212,11.212,1,OFF-BI-10002854,"Performers Binder/Pad Holder, Black",Consumer,Binders,1.0
8250,United States,Chicago,Maribeth Schnelling,CA-2012-140221,60653.0,Central,8251,Illinois,Other,1.0,CA-2012-140221,2014-05-03 00:00:00,FUR-FU-10000023,2014-09-03 00:00:00,Second Class,0.6,-1.8848,-0.4,2.0,4.712,4.712,1,FUR-FU-10000023,Eldon Wave Desk Accessories,Consumer,Furnishings,1.0
8251,United States,Chicago,Maribeth Schnelling,CA-2012-140221,60653.0,Central,8252,Illinois,Other,1.0,CA-2012-140221,2014-05-03 00:00:00,OFF-AP-10000828,2014-09-03 00:00:00,Second Class,0.8,-470.548,-2.6,5.0,180.98,180.98,1,OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,Consumer,Appliances,1.0
8252,United States,Chicago,Maribeth Schnelling,CA-2012-140221,60653.0,Central,8253,Illinois,Other,1.0,CA-2012-140221,2014-05-03 00:00:00,OFF-ST-10000777,2014-09-03 00:00:00,Second Class,0.2,6.0416,0.1,2.0,60.416,60.416,1,OFF-ST-10000777,"Companion Letter/Legal File, Black",Consumer,Storage,1.0
8253,United States,Seattle,Dana Kaydos,CA-2014-152310,98103.0,West,8254,Washington,Other,1.0,CA-2014-152310,2016-12-08 00:00:00,TEC-CO-10000971,8/19/2016,Standard Class,0.0,89.997,0.3,1.0,299.99,299.99,1,TEC-CO-10000971,Hewlett Packard 310 Color Digital Copier,Consumer,Copiers,1.0
8254,United States,Seattle,Dana Kaydos,CA-2014-152310,98103.0,West,8255,Washington,Other,1.0,CA-2014-152310,2016-12-08 00:00:00,OFF-PA-10003134,8/19/2016,Standard Class,0.0,92.2368,0.48,4.0,192.16,192.16,1,OFF-PA-10003134,Xerox 1937,Consumer,Paper,1.0
8255,United States,Seattle,Dana Kaydos,CA-2014-152310,98103.0,West,8256,Washington,Other,1.0,CA-2014-152310,2016-12-08 00:00:00,TEC-PH-10002538,8/19/2016,Standard Class,0.2,27.2952,0.1125,8.0,242.624,242.624,1,TEC-PH-10002538,Grandstream GXP1160 VoIP phone,Consumer,Phones,
8256,United States,Seattle,Dana Kaydos,CA-2014-152310,98103.0,West,8257,Washington,Other,1.0,CA-2014-152310,2016-12-08 00:00:00,OFF-ST-10001228,8/19/2016,Standard Class,0.0,11.685,0.25,3.0,46.74,46.74,1,OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,Consumer,Storage,1.0
8257,United States,Seattle,Dana Kaydos,CA-2014-152310,98103.0,West,8258,Washington,Other,1.0,CA-2014-152310,2016-12-08 00:00:00,TEC-AC-10000397,8/19/2016,Standard Class,0.0,12.2465,0.07,5.0,174.95,174.95,1,TEC-AC-10000397,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Consumer,Accessories,1.0
8258,United States,Seattle,Dana Kaydos,CA-2014-152310,98103.0,West,8259,Washington,Other,1.0,CA-2014-152310,2016-12-08 00:00:00,OFF-BI-10004308,8/19/2016,Standard Class,0.2,37.764,0.375,6.0,100.704,100.704,1,OFF-BI-10004308,Avery Legal 4-Ring Binder,Consumer,Binders,1.0
8259,United States,Roseville,Skye Norling,CA-2013-118101,48066.0,Central,8260,Michigan,Other,1.0,CA-2013-118101,6/27/2015,OFF-PA-10000357,6/27/2015,Same Day,0.0,180.7659,0.49,9.0,368.91,368.91,1,OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Home Office,Paper,1.0
8260,United States,Roseville,Skye Norling,CA-2013-118101,48066.0,Central,8261,Michigan,Other,1.0,CA-2013-118101,6/27/2015,OFF-BI-10000773,6/27/2015,Same Day,0.0,3.7694,0.47,1.0,8.02,8.02,1,OFF-BI-10000773,Insertable Tab Post Binder Dividers,Home Office,Binders,1.0
8261,United States,Roseville,Skye Norling,CA-2013-118101,48066.0,Central,8262,Michigan,Other,1.0,CA-2013-118101,6/27/2015,OFF-ST-10001837,6/27/2015,Same Day,0.0,44.4704,0.26,4.0,171.04,171.04,1,OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",Home Office,Storage,1.0
8262,United States,Fayetteville,Tony Chapman,CA-2013-100307,72701.0,South,8263,Arkansas,Other,1.0,CA-2013-100307,12/16/2015,OFF-PA-10002552,12/20/2015,Standard Class,0.0,9.3312,0.48,3.0,19.44,19.44,1,OFF-PA-10002552,Xerox 1958,Home Office,Paper,1.0
8263,United States,Jacksonville,Anne McFarland,CA-2012-138457,28540.0,South,8264,North Carolina,Other,1.0,CA-2012-138457,9/13/2014,OFF-BI-10000014,9/17/2014,Standard Class,0.7,-10.0372,-0.766666667,4.0,13.092,13.092,1,OFF-BI-10000014,Heavy-Duty E-Z-D Binders,Consumer,Binders,1.0
8264,United States,New York City,Astrea Jones,CA-2011-131800,10035.0,East,8265,New York,Other,1.0,CA-2011-131800,12/30/2013,OFF-AP-10004136,2014-04-01 00:00:00,Standard Class,0.0,30.735,0.25,3.0,122.94,122.94,1,OFF-AP-10004136,Kensington 6 Outlet SmartSocket Surge Protector,Consumer,Appliances,1.0
8265,United States,New York City,Astrea Jones,CA-2011-131800,10035.0,East,8266,New York,Other,1.0,CA-2011-131800,12/30/2013,OFF-BI-10003429,2014-04-01 00:00:00,Standard Class,0.2,12.8499,0.3625,7.0,35.448,35.448,1,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Consumer,Binders,1.0
8266,United States,Dover,Katherine Hughes,CA-2011-118304,19901.0,East,8267,Delaware,Other,1.0,CA-2011-118304,4/29/2013,TEC-PH-10000376,2013-04-05 00:00:00,Standard Class,0.0,5.1948,0.26,2.0,19.98,19.98,1,TEC-PH-10000376,Square Credit Card Reader,Consumer,Phones,1.0
8267,United States,Aurora,Liz Preis,CA-2014-121790,60505.0,Central,8268,Illinois,Other,1.0,CA-2014-121790,1/31/2016,FUR-TA-10003469,2016-07-02 00:00:00,Standard Class,0.5,-47.175,-0.68,1.0,69.375,69.375,1,FUR-TA-10003469,Balt Split Level Computer Training Table,Consumer,Tables,1.0
